,id,name,iata,icao,city,lat,lon,country,alt,size,timezone,countryId
2234,7108,Kubin Airport,KUG,YKUB,Kubin,-10.225,142.218002,Australia,15,6909,"{'name': 'Australia/Brisbane', 'offset': 36000, 'offsetHours': '10:00', 'abbr': 'AEST', 'abbrName': 'Australian Eastern Standard Time', 'isDst': False}",14
2235,1686,Kuching International Airport,KCH,WBGG,Kuching,1.484697,110.346901,Malaysia,89,136694,"{'name': 'Asia/Kuching', 'offset': 28800, 'offsetHours': '8:00', 'abbr': '+08', 'abbrName': None, 'isDst': False}",133
2236,1834,Kudat Airport,KUD,WBKT,Kudat,6.923954,116.837067,Malaysia,34,30,"{'name': 'Asia/Kuching', 'offset': 28800, 'offsetHours': '8:00', 'abbr': '+08', 'abbrName': None, 'isDst': False}",133
2237,3939,Kugaaruk Airport,YBB,CYBB,Kugaaruk,68.534439,-89.807999,Canada,56,876,"{'name': 'America/Cambridge_Bay', 'offset': -25200, 'offsetHours': '-7:00', 'abbr': 'MST', 'abbrName': 'Mountain Standard Time', 'isDst': False}",40
2238,3955,Kugluktuk Airport,YCO,CYCO,Kugluktuk,67.816658,-115.142998,Canada,74,580,"{'name': 'America/Cambridge_Bay', 'offset': -25200, 'offsetHours': '-7:00', 'abbr': 'MST', 'abbrName': 'Mountain Standard Time', 'isDst': False}",40
2239,3348,Kuito Airport,SVP,FNKU,Kuito,-12.4046,16.947411,Angola,5618,131,"{'name': 'Africa/Luanda', 'offset': 3600, 'offsetHours': '1:00', 'abbr': 'WAT', 'abbrName': 'West Africa Time', 'isDst': False}",7
2240,8278,Kukes International Airport,KFZ,LAKU,Kukes,42.032833,20.414944,Albania,1120,167,"{'name': 'Europe/Tirane', 'offset': 3600, 'offsetHours': '1:00', 'abbr': 'CET', 'abbrName': 'Central European Time', 'isDst': False}",3
2241,8120,Kulhudhuffushi Airport,HDK,VRBK,Kulhudhuffushi,6.632705,73.067566,Maldives,3,1613,"{'name': 'Asia/Karachi', 'offset': 18000, 'offsetHours': '5:00', 'abbr': 'PKT', 'abbrName': 'Pakistan Standard Time', 'isDst': False}",134
2242,1844,Kullu Bhuntar Airport,KUU,VIBR,Kullu,31.876699,77.154358,India,3573,1683,"{'name': 'Asia/Kolkata', 'offset': 19800, 'offsetHours': '5:30', 'abbr': 'IST', 'abbrName': 'India Standard Time', 'isDst': False}",102
2243,3492,Kulob Airport,TJU,UTDK,Kulob,37.988335,69.805,Tajikistan,2293,1257,"{'name': 'Asia/Dushanbe', 'offset': 18000, 'offsetHours': '5:00', 'abbr': '+05', 'abbrName': None, 'isDst': False}",219
2244,1842,Kulusuk Airport,KUS,BGKK,Kulusuk,65.573608,-37.1236,Greenland,117,2135,"{'name': 'America/Godthab', 'offset': -10800, 'offsetHours': '-3:00', 'abbr': '-03', 'abbrName': None, 'isDst': False}",87
2245,1762,Kumamoto Airport,KMJ,RJFT,Kumamoto,32.837311,130.854996,Japan,642,87555,"{'name': 'Asia/Tokyo', 'offset': 32400, 'offsetHours': '9:00', 'abbr': 'JST', 'abbrName': 'Japan Standard Time', 'isDst': False}",111
2246,1767,Kumasi Airport,KMS,DGSI,Kumasi,6.714564,-1.59081,Ghana,942,6182,"{'name': 'Africa/Accra', 'offset': None, 'offsetHours': '0:00', 'abbr': 'GMT', 'abbrName': 'Greenwich Mean Time', 'isDst': False}",84
2247,3649,Kumejima Airport,UEO,ROKJ,Kumejima,26.363501,126.713799,Japan,23,12934,"{'name': 'Asia/Tokyo', 'offset': 32400, 'offsetHours': '9:00', 'abbr': 'JST', 'abbrName': 'Japan Standard Time', 'isDst': False}",111
2248,1760,Kunming Changshui International Airport,KMG,ZPPP,Kunming,25.101944,102.929169,China,6900,862671,"{'name': 'Asia/Chongqing', 'offset': 28800, 'offsetHours': '8:00', 'abbr': 'CST', 'abbrName': 'China Standard Time', 'isDst': False}",46
2249,5975,Kunovice Airport,UHE,LKKU,Kunovice,49.0294,17.439699,Czechia,581,11986,"{'name': 'Europe/Prague', 'offset': 3600, 'offsetHours': '1:00', 'abbr': 'CET', 'abbrName': 'Central European Time', 'isDst': False}",59
2250,1779,Kununurra East Kimberley Regional Airport,KNX,YPKU,Kununurra,-15.778,128.707504,Australia,145,19840,"{'name': 'Australia/Perth', 'offset': 28800, 'offsetHours': '8:00', 'abbr': 'AWST', 'abbrName': 'Australian Western Standard Time', 'isDst': False}",14
2251,1841,Kuopio Airport,KUO,EFKU,Kuopio,63.007149,27.79775,Finland,323,10559,"{'name': 'Europe/Helsinki', 'offset': 7200, 'offsetHours': '2:00', 'abbr': 'EET', 'abbrName': 'Eastern European Time', 'isDst': False}",75
2252,1782,Kupang El Tari Airport,KOE,WATT,Kupang,-10.1715,123.671097,Indonesia,335,69832,"{'name': 'Asia/Makassar', 'offset': 28800, 'offsetHours': '8:00', 'abbr': 'WITA', 'abbrName': 'Central Indonesian Time', 'isDst': False}",103
2253,6246,Kuparuk Ugnu Airport,UUK,PAKU,Kuparuk,70.330803,-149.598007,United States,67,5672,"{'name': 'America/Anchorage', 'offset': -32400, 'offsetHours': '-9:00', 'abbr': 'AKST', 'abbrName': 'Alaska Standard Time', 'isDst': False}",236
2254,4754,Kuqa Qiuci Airport,KCA,ZWKC,Kuqa,41.718056,82.986946,China,3524,1980,"{'name': 'Asia/Shanghai', 'offset': 28800, 'offsetHours': '8:00', 'abbr': 'CST', 'abbrName': 'China Standard Time', 'isDst': False}",46
2255,3688,Kuressaare Airport,URE,EEKE,Kuressaare,58.229881,22.509489,Estonia,14,3353,"{'name': 'Europe/Tallinn', 'offset': 7200, 'offsetHours': '2:00', 'abbr': 'EET', 'abbrName': 'Eastern European Time', 'isDst': False}",70
2256,1799,Kurgan Airport,KRO,USUU,Kurgan,55.475269,65.41555,Russia,240,3452,"{'name': 'Asia/Yekaterinburg', 'offset': 18000, 'offsetHours': '5:00', 'abbr': '+05', 'abbrName': None, 'isDst': False}",182
2257,8280,Kurnool Airport,KJB,VOKU,Kurnool,15.706111,78.160835,India,920,1042,"{'name': 'Asia/Kolkata', 'offset': 19800, 'offsetHours': '5:30', 'abbr': 'IST', 'abbrName': 'India Standard Time', 'isDst': False}",102
2258,4466,Kursk Airport,URS,UUOK,Kursk,51.75,36.266666,Russia,686,1075,"{'name': 'Europe/Moscow', 'offset': 10800, 'offsetHours': '3:00', 'abbr': 'MSK', 'abbrName': 'Moscow Standard Time', 'isDst': False}",182
2259,8316,Kushinagar International Airport,KBK,VEKI,Kushinagar,26.77,83.908058,India,266,225,"{'name': 'Asia/Kolkata', 'offset': 19800, 'offsetHours': '5:30', 'abbr': 'IST', 'abbrName': 'India Standard Time', 'isDst': False}",102
2260,1836,Kushiro Airport,KUH,RJCK,Kushiro,43.040958,144.192902,Japan,327,24148,"{'name': 'Asia/Tokyo', 'offset': 32400, 'offsetHours': '9:00', 'abbr': 'JST', 'abbrName': 'Japan Standard Time', 'isDst': False}",111
2261,1863,Kutahya Zafer Airport,KZR,LTBZ,Kutahya,39.111389,30.129999,Turkey,3322,2046,"{'name': 'Europe/Istanbul', 'offset': 10800, 'offsetHours': '3:00', 'abbr': '+03', 'abbrName': None, 'isDst': False}",228
2262,1843,Kutaisi International Airport,KUT,UGKO,Kutaisi,42.169998,42.48,Georgia,223,13761,"{'name': 'Asia/Tbilisi', 'offset': 14400, 'offsetHours': '4:00', 'abbr': '+04', 'abbrName': None, 'isDst': False}",82
2263,4121,Kuujjuaq Airport,YVP,CYVP,Kuujjuaq,58.096111,-68.426903,Canada,129,15440,"{'name': 'America/Montreal', 'offset': -18000, 'offsetHours': '-5:00', 'abbr': 'EST', 'abbrName': 'Eastern Standard Time', 'isDst': False}",40
2264,3990,Kuujjuarapik Airport,YGW,CYGW,Kuujjuarapik,55.28138,-77.758003,Canada,34,3945,"{'name': 'America/Montreal', 'offset': -18000, 'offsetHours': '-5:00', 'abbr': 'EST', 'abbrName': 'Eastern Standard Time', 'isDst': False}",40
2265,1673,Kuusamo Airport,KAO,EFKS,Kuusamo,65.987572,29.23938,Finland,866,3470,"{'name': 'Europe/Helsinki', 'offset': 7200, 'offsetHours': '2:00', 'abbr': 'EET', 'abbrName': 'Eastern European Time', 'isDst': False}",75
2266,400,Kuvumu Airport,BKY,FZMA,Bukavu,-2.30897,28.8088,Democratic Republic Of The Congo,5643,92,"{'name': 'Africa/Lubumbashi', 'offset': 7200, 'offsetHours': '2:00', 'abbr': 'CAT', 'abbrName': 'Central Africa Time', 'isDst': False}",60
2267,1850,Kuwait International Airport,KWI,OKBK,Kuwait City,29.226561,47.968922,Kuwait,206,390676,"{'name': 'Asia/Kuwait', 'offset': 10800, 'offsetHours': '3:00', 'abbr': '+03', 'abbrName': None, 'isDst': False}",118
2268,1847,Kwajalein Island Airport,KWA,PKWA,Kwajalein,8.720122,167.731598,Marshall Islands,9,447,"{'name': 'Pacific/Kwajalein', 'offset': 43200, 'offsetHours': '12:00', 'abbr': '+12', 'abbrName': None, 'isDst': False}",137
2269,6286,Kwethluk Airport,KWT,PFKW,Kwethluk,60.790298,-161.444,United States,25,3748,"{'name': 'America/Anchorage', 'offset': -32400, 'offsetHours': '-9:00', 'abbr': 'AKST', 'abbrName': 'Alaska Standard Time', 'isDst': False}",236
2270,7795,Kwigillingok Airport,KWK,PAGG,Kwigillingok,59.876389,-163.16861,United States,18,1993,"{'name': 'America/Nome', 'offset': -32400, 'offsetHours': '-9:00', 'abbr': 'AKST', 'abbrName': 'Alaska Standard Time', 'isDst': False}",236
2271,1857,Kyaukpyu Airport,KYP,VYKP,Kyaukpyu,19.426439,93.534828,Myanmar (Burma),20,406,"{'name': 'Asia/Rangoon', 'offset': 23400, 'offsetHours': '6:30', 'abbr': '+0630', 'abbrName': None, 'isDst': False}",151
2272,1682,Kyiv Boryspil International Airport,KBP,UKBB,Kyiv,50.345001,30.89472,Ukraine,427,265329,"{'name': 'Europe/Kiev', 'offset': 7200, 'offsetHours': '2:00', 'abbr': 'EET', 'abbrName': 'Eastern European Time', 'isDst': False}",233
2273,7355,Kyiv Hostomel Airport,GML,UKKM,Kyiv,50.603611,30.191944,Ukraine,517,1556,"{'name': 'Europe/Kiev', 'offset': 7200, 'offsetHours': '2:00', 'abbr': 'EET', 'abbrName': 'Eastern European Time', 'isDst': False}",233
2274,1468,Kyiv Zhuliany Airport,IEV,UKKK,Kyiv,50.401691,30.44969,Ukraine,586,64151,"{'name': 'Europe/Kiev', 'offset': 7200, 'offsetHours': '2:00', 'abbr': 'EET', 'abbrName': 'Eastern European Time', 'isDst': False}",233
2275,1859,Kyzyl Airport,KYZ,UNKY,Kyzyl,51.669441,94.400551,Russia,2123,490,"{'name': 'Asia/Krasnoyarsk', 'offset': 25200, 'offsetHours': '7:00', 'abbr': '+07', 'abbrName': None, 'isDst': False}",182
2276,1862,Kyzylorda Airport,KZO,UAOO,Kyzylorda,44.70694,65.592499,Kazakhstan,433,3139,"{'name': 'Asia/Qyzylorda', 'offset': 18000, 'offsetHours': '5:00', 'abbr': '+05', 'abbrName': None, 'isDst': False}",114
2277,8348,L'Aquila Airport,QAQ,LIAP,L'Aquila,42.380039,13.309296,Italy,2196,215,"{'name': 'Europe/Rome', 'offset': 3600, 'offsetHours': '1:00', 'abbr': 'CET', 'abbrName': 'Central European Time', 'isDst': False}",109
2278,5956,La Baule-Escoublac Airport,LBY,LFRE,La Baule-Escoublac,47.288422,-2.347248,France,87,1313,"{'name': 'Europe/Paris', 'offset': 3600, 'offsetHours': '1:00', 'abbr': 'CET', 'abbrName': 'Central European Time', 'isDst': False}",76
2279,1899,La Ceiba Goloson International Airport,LCE,MHLC,La Ceiba,15.74248,-86.852997,Honduras,49,3957,"{'name': 'America/Tegucigalpa', 'offset': -21600, 'offsetHours': '-6:00', 'abbr': 'CST', 'abbrName': 'Central Standard Time', 'isDst': False}",98
2280,8262,La Chaux-de-Fonds Les Eplatures Airport,QYC,LSGC,La Chaux-de-Fonds,47.083889,6.792778,Switzerland,3366,4532,"{'name': 'Europe/Zurich', 'offset': 3600, 'offsetHours': '1:00', 'abbr': 'CET', 'abbrName': 'Central European Time', 'isDst': False}",216
2281,2020,La Crosse Regional Airport,LSE,KLSE,La Crosse,43.879261,-91.256599,United States,655,22497,"{'name': 'America/Chicago', 'offset': -21600, 'offsetHours': '-6:00', 'abbr': 'CST', 'abbrName': 'Central Standard Time', 'isDst': False}",236
2282,6058,La Fortuna Arenal Airport,FON,MRAN,La Fortuna,10.478,-84.634499,Costa Rica,342,327,"{'name': 'America/Costa_Rica', 'offset': -21600, 'offsetHours': '-6:00', 'abbr': 'CST', 'abbrName': 'Central Standard Time', 'isDst': False}",53
2283,1928,La Fria Airport,LFR,SVLF,La Fria,8.239167,-72.271004,Venezuela,323,253,"{'name': 'America/Caracas', 'offset': -14400, 'offsetHours': '-4:00', 'abbr': '-04', 'abbrName': None, 'isDst': False}",242
2284,4528,La Gomera Airport,GMZ,GCGM,La Gomera,28.029722,-17.214722,Spain,718,6907,"{'name': 'Atlantic/Canary', 'offset': None, 'offsetHours': '0:00', 'abbr': 'WET', 'abbrName': 'Western European Time', 'isDst': False}",209
2285,3985,La Grande Riviere Airport,YGL,CYGL,La Grande Riviere,53.625271,-77.704102,Canada,639,10823,"{'name': 'America/Montreal', 'offset': -18000, 'offsetHours': '-5:00', 'abbr': 'EST', 'abbrName': 'Eastern Standard Time', 'isDst': False}",40
2286,4946,La Grande Union County Airport,LGD,KLGD,La Grande,45.289722,-118.004997,United States,2717,5910,"{'name': 'America/Los_Angeles', 'offset': -28800, 'offsetHours': '-8:00', 'abbr': 'PST', 'abbrName': 'Pacific Standard Time', 'isDst': False}",236
2287,5217,La Grande-4 Airport,YAH,CYAH,La Grande-4,53.7547,-73.675301,Canada,1005,751,"{'name': 'America/Montreal', 'offset': -18000, 'offsetHours': '-5:00', 'abbr': 'EST', 'abbrName': 'Eastern Standard Time', 'isDst': False}",40
2288,3269,La Palma Airport,SPC,GCLA,La Palma,28.626471,-17.7556,Spain,107,65422,"{'name': 'Atlantic/Canary', 'offset': None, 'offsetHours': '0:00', 'abbr': 'WET', 'abbrName': 'Western European Time', 'isDst': False}",209
2289,1999,La Paz El Alto International Airport,LPB,SLLP,La Paz,-16.5133,-68.1922,Bolivia,13325,51597,"{'name': 'America/La_Paz', 'offset': -14400, 'offsetHours': '-4:00', 'abbr': '-04', 'abbrName': None, 'isDst': False}",27
2290,1872,La Paz International Airport,LAP,MMLP,La Paz,24.072689,-110.362,Mexico,69,27619,"{'name': 'America/Mazatlan', 'offset': -25200, 'offsetHours': '-7:00', 'abbr': 'MST', 'abbrName': 'Mountain Standard Time', 'isDst': False}",142
2291,2000,La Plata Airport,LPG,SADL,La Plata,-34.971283,-57.893612,Argentina,57,384,"{'name': 'America/Argentina/Buenos_Aires', 'offset': -10800, 'offsetHours': '-3:00', 'abbr': '-03', 'abbrName': None, 'isDst': False}",11
2292,1534,La Rioja Airport,IRJ,SANL,La Rioja,-29.381599,-66.795799,Argentina,1436,992,"{'name': 'America/Argentina/La_Rioja', 'offset': -10800, 'offsetHours': '-3:00', 'abbr': '-03', 'abbrName': None, 'isDst': False}",11
2293,944,La Roche-sur-Yon Les Ajoncs Airport,EDM,LFRI,La Roche-sur-Yon,46.702381,-1.38175,France,299,11264,"{'name': 'Europe/Paris', 'offset': 3600, 'offsetHours': '1:00', 'abbr': 'CET', 'abbrName': 'Central European Time', 'isDst': False}",76
2294,2014,La Rochelle Ile de Re Airport,LRH,LFBH,La Rochelle,46.179211,-1.19523,France,74,15598,"{'name': 'Europe/Paris', 'offset': 3600, 'offsetHours': '1:00', 'abbr': 'CET', 'abbrName': 'Central European Time', 'isDst': False}",76
2295,2016,La Romana International Airport,LRM,MDLR,La Romana,18.45071,-68.911797,Dominican Republic,240,19090,"{'name': 'America/Santo_Domingo', 'offset': -14400, 'offsetHours': '-4:00', 'abbr': 'AST', 'abbrName': 'Atlantic Standard Time', 'isDst': False}",64
2296,4117,La Ronge Barber Field Airport,YVC,CYVC,La Ronge,55.15139,-105.261002,Canada,1242,9963,"{'name': 'America/Regina', 'offset': -21600, 'offsetHours': '-6:00', 'abbr': 'CST', 'abbrName': 'Central Standard Time', 'isDst': False}",40
2297,2019,La Serena La Florida Airport,LSC,SCSE,La Serena,-29.916201,-71.199501,Chile,481,31650,"{'name': 'America/Santiago', 'offset': -10800, 'offsetHours': '-3:00', 'abbr': '-03', 'abbrName': None, 'isDst': True}",45
2298,7564,La Verne Brackett Field Airport,POC,KPOC,La Verne,34.091648,-117.781776,United States,1011,58305,"{'name': 'America/Los_Angeles', 'offset': -28800, 'offsetHours': '-8:00', 'abbr': 'PST', 'abbrName': 'Pacific Standard Time', 'isDst': False}",236
2299,1892,Labasa Airport,LBS,NFNL,Labasa,-16.4667,179.339798,Fiji,44,1451,"{'name': 'Pacific/Fiji', 'offset': 43200, 'offsetHours': '12:00', 'abbr': '+12', 'abbrName': None, 'isDst': False}",74
2300,6652,Labrea Airport,LBR,SWLB,Labrea,-7.27897,-64.769501,Brazil,190,88,"{'name': 'America/Manaus', 'offset': -14400, 'offsetHours': '-4:00', 'abbr': '-04', 'abbrName': None, 'isDst': False}",32
2301,1893,Labuan Airport,LBU,WBKL,Labuan,5.300683,115.250099,Malaysia,101,15781,"{'name': 'Asia/Kuching', 'offset': 28800, 'offsetHours': '8:00', 'abbr': '+08', 'abbrName': None, 'isDst': False}",133
2302,1889,Labuan Bajo Komodo Airport,LBJ,WATO,Labuan Bajo,-8.48665,119.889,Indonesia,66,23416,"{'name': 'Asia/Makassar', 'offset': 28800, 'offsetHours': '8:00', 'abbr': 'WITA', 'abbrName': 'Central Indonesian Time', 'isDst': False}",103
2303,6874,Labuha Oesman Sadik Airport,LAH,WAPH,Labuha,-0.635259,127.501999,Indonesia,49,298,"{'name': 'Asia/Jayapura', 'offset': 32400, 'offsetHours': '9:00', 'abbr': 'WIT', 'abbrName': 'Eastern Indonesian Time', 'isDst': False}",103
2304,3907,Lac Brochet Airport,XLB,CZWH,Lac Brochet,58.610001,-101.459999,Canada,1211,64,"{'name': 'America/Winnipeg', 'offset': -21600, 'offsetHours': '-6:00', 'abbr': 'CST', 'abbrName': 'Central Standard Time', 'isDst': False}",40
2305,5239,Lac La Biche Airport,YLB,CYLB,Lac La Biche,54.770302,-112.031998,Canada,1884,3444,"{'name': 'America/Edmonton', 'offset': -25200, 'offsetHours': '-7:00', 'abbr': 'MST', 'abbrName': 'Mountain Standard Time', 'isDst': False}",40
2306,7380,Laconia Municipal Airport,LCI,KLCI,Laconia,43.571388,-71.421112,United States,545,32023,"{'name': 'America/New_York', 'offset': -18000, 'offsetHours': '-5:00', 'abbr': 'EST', 'abbrName': 'Eastern Standard Time', 'isDst': False}",236
2307,8230,Lady Elliot Island Airport,LYT,YLTT,Lady Elliot Island,-24.116667,152.71666,Australia,6,2985,"{'name': 'Australia/Lindeman', 'offset': 36000, 'offsetHours': '10:00', 'abbr': 'AEST', 'abbrName': 'Australian Eastern Standard Time', 'isDst': False}",14
2308,1867,Lae Nadzab Airport,LAE,AYNZ,Lae,-6.56982,146.726196,Papua New Guinea,239,17577,"{'name': 'Pacific/Port_Moresby', 'offset': 36000, 'offsetHours': '10:00', 'abbr': '+10', 'abbrName': None, 'isDst': False}",171
2309,543,Laeso Airport,BYR,EKLS,Laeso,57.276943,10.999722,Denmark,25,1153,"{'name': 'Europe/Copenhagen', 'offset': 3600, 'offsetHours': '1:00', 'abbr': 'CET', 'abbrName': 'Central European Time', 'isDst': False}",61
2310,4986,Lafayette Purdue University Airport,LAF,KLAF,Lafayette,40.411945,-86.933609,United States,606,104276,"{'name': 'America/Indiana/Indianapolis', 'offset': -18000, 'offsetHours': '-5:00', 'abbr': 'EST', 'abbrName': 'Eastern Standard Time', 'isDst': False}",236
2311,1929,Lafayette Regional Airport,LFT,KLFT,Lafayette,30.20525,-91.987602,United States,41,81727,"{'name': 'America/Chicago', 'offset': -21600, 'offsetHours': '-6:00', 'abbr': 'CST', 'abbrName': 'Central Standard Time', 'isDst': False}",236
2312,6370,Lages Airport,LAJ,SBLJ,Lages,-27.782101,-50.281502,Brazil,3065,1169,"{'name': 'America/Sao_Paulo', 'offset': -10800, 'offsetHours': '-3:00', 'abbr': '-03', 'abbrName': None, 'isDst': False}",32
2313,1992,Laghouat Airport,LOO,DAUL,Laghouat,33.764381,2.928344,Algeria,2510,220,"{'name': 'Africa/Algiers', 'offset': 3600, 'offsetHours': '1:00', 'abbr': 'CET', 'abbrName': 'Central European Time', 'isDst': False}",4
2314,1994,Lagos Murtala Mohammed Airport,LOS,DNMM,Lagos,6.577369,3.321156,Nigeria,135,172082,"{'name': 'Africa/Lagos', 'offset': 3600, 'offsetHours': '1:00', 'abbr': 'WAT', 'abbrName': 'West Africa Time', 'isDst': False}",160
2315,4908,LaGrange Callaway Airport,LGC,KLGC,LaGrange,33.0075,-85.070831,United States,693,18964,"{'name': 'America/New_York', 'offset': -18000, 'offsetHours': '-5:00', 'abbr': 'EST', 'abbrName': 'Eastern Standard Time', 'isDst': False}",236
2316,1911,Lahad Datu Airport,LDU,WBKD,Lahad Datu,5.032247,118.323997,Malaysia,45,3071,"{'name': 'Asia/Kuching', 'offset': 28800, 'offsetHours': '8:00', 'abbr': '+08', 'abbrName': None, 'isDst': False}",133
2317,1607,Lahaina Kapalua Airport,JHM,PHJH,Lahaina,20.962931,-156.673004,United States,256,20823,"{'name': 'Pacific/Honolulu', 'offset': -36000, 'offsetHours': '-10:00', 'abbr': 'HST', 'abbrName': 'Hawaii Standard Time', 'isDst': False}",236
2318,1940,Lahore Allama Iqbal International Airport,LHE,OPLA,Lahore,31.521561,74.403587,Pakistan,712,107412,"{'name': 'Asia/Karachi', 'offset': 18000, 'offsetHours': '5:00', 'abbr': 'PKT', 'abbrName': 'Pakistan Standard Time', 'isDst': False}",167
2319,5320,Lahr Black Forest Airport,LHA,EDTL,Lahr,48.369301,7.82772,Germany,511,10788,"{'name': 'Europe/Berlin', 'offset': 3600, 'offsetHours': '1:00', 'abbr': 'CET', 'abbrName': 'Central European Time', 'isDst': False}",83
2320,3442,Lajes Field,TER,LPLA,Lajes,38.761841,-27.0907,Portugal,180,27559,"{'name': 'Atlantic/Azores', 'offset': -3600, 'offsetHours': '-1:00', 'abbr': '-01', 'abbrName': None, 'isDst': False}",177
2321,8151,Lake Charles Chennault International Airport,CWF,KCWF,Lake Charles,30.220827,-93.153191,United States,13,3754,"{'name': 'America/Chicago', 'offset': -21600, 'offsetHours': '-6:00', 'abbr': 'CST', 'abbrName': 'Central Standard Time', 'isDst': False}",236
2322,1901,Lake Charles Regional Airport,LCH,KLCH,Lake Charles,30.12608,-93.223396,United States,15,18869,"{'name': 'America/Chicago', 'offset': -21600, 'offsetHours': '-6:00', 'abbr': 'CST', 'abbrName': 'Central Standard Time', 'isDst': False}",236
2323,4428,Lake City Gateway Airport,LCQ,KLCQ,Lake City,30.181883,-82.575287,United States,194,13390,"{'name': 'America/New_York', 'offset': -18000, 'offsetHours': '-5:00', 'abbr': 'EST', 'abbrName': 'Eastern Standard Time', 'isDst': False}",236
2324,4585,Lake Havasu City Airport,HII,KHII,Lake Havasu City,34.569695,-114.359726,United States,735,48549,"{'name': 'America/Phoenix', 'offset': -25200, 'offsetHours': '-7:00', 'abbr': 'MST', 'abbrName': 'Mountain Standard Time', 'isDst': False}",236
2325,7411,Lake Jackson Texas Gulf Coast Regional Airport,LJN,KLBX,Lake Jackson,29.11092,-95.459457,United States,25,24951,"{'name': 'America/Chicago', 'offset': -21600, 'offsetHours': '-6:00', 'abbr': 'CST', 'abbrName': 'Central Standard Time', 'isDst': False}",236
2326,4861,Lake Manyara Airport,LKY,HTLM,Lake Manyara,-3.375889,35.82021,Tanzania,4145,6107,"{'name': 'Africa/Dar_es_Salaam', 'offset': 10800, 'offsetHours': '3:00', 'abbr': 'EAT', 'abbrName': 'East Africa Time', 'isDst': False}",220
2327,4305,Lake Ozark Lee C Fine Memorial Airport,AIZ,KAIZ,Lake Ozark,38.098331,-92.547218,United States,869,10099,"{'name': 'America/Chicago', 'offset': -21600, 'offsetHours': '-6:00', 'abbr': 'CST', 'abbrName': 'Central Standard Time', 'isDst': False}",236
2328,1869,Lakeland Linder International Airport,LAL,KLAL,Lakeland,27.98917,-82.014038,United States,135,113159,"{'name': 'America/New_York', 'offset': -18000, 'offsetHours': '-5:00', 'abbr': 'EST', 'abbrName': 'Eastern Standard Time', 'isDst': False}",236
2329,1963,Lakselv Banak Airport,LKL,ENNA,Lakselv,70.06881,24.97348,Norway,25,4499,"{'name': 'Europe/Oslo', 'offset': 3600, 'offsetHours': '1:00', 'abbr': 'CET', 'abbrName': 'Central European Time', 'isDst': False}",165
2330,1967,Lalibela Airport,LLI,HALL,Lalibela,11.97501,38.979961,Ethiopia,6423,220,"{'name': 'Africa/Addis_Ababa', 'offset': 10800, 'offsetHours': '3:00', 'abbr': 'EAT', 'abbrName': 'East Africa Time', 'isDst': False}",71
2331,8083,Lamacarena Airport,LMC,SKNA,Lamacarena,2.179109,-73.787636,Colombia,770,67,"{'name': 'America/Bogota', 'offset': -18000, 'offsetHours': '-5:00', 'abbr': '-05', 'abbrName': None, 'isDst': False}",49
2332,1865,Lamar Municipal Airport,LAA,KLAA,Lamar,38.060001,-102.68,United States,3706,7372,"{'name': 'America/Denver', 'offset': -25200, 'offsetHours': '-7:00', 'abbr': 'MST', 'abbrName': 'Mountain Standard Time', 'isDst': False}",236
2333,4531,Lamerd Airport,LFM,OISR,Lamerd,27.374121,53.190926,Iran,1345,271,"{'name': 'Asia/Tehran', 'offset': 12600, 'offsetHours': '3:30', 'abbr': '+0330', 'abbrName': None, 'isDst': False}",104
2334,3328,Lamezia Terme Airport,SUF,LICA,Lamezia Terme,38.905392,16.24226,Italy,39,61077,"{'name': 'Europe/Rome', 'offset': 3600, 'offsetHours': '1:00', 'abbr': 'CET', 'abbrName': 'Central European Time', 'isDst': False}",109
2335,2006,Lampang Airport,LPT,VTCL,Lampang,18.270929,99.504158,Thailand,811,9409,"{'name': 'Asia/Bangkok', 'offset': 25200, 'offsetHours': '7:00', 'abbr': '+07', 'abbrName': None, 'isDst': False}",221
2336,1974,Lampedusa Airport,LMP,LICD,Lampedusa,35.49791,12.61808,Italy,70,8099,"{'name': 'Europe/Rome', 'offset': 3600, 'offsetHours': '1:00', 'abbr': 'CET', 'abbrName': 'Central European Time', 'isDst': False}",109
2337,1876,Lamu Manda Airport,LAU,HKLU,Lamu,-2.25241,40.91309,Kenya,20,2330,"{'name': 'Africa/Nairobi', 'offset': 10800, 'offsetHours': '3:00', 'abbr': 'EAT', 'abbrName': 'East Africa Time', 'isDst': False}",115
2338,1984,Lanai Airport,LNY,PHNY,Lanai,20.78561,-156.951004,United States,1308,60770,"{'name': 'Pacific/Honolulu', 'offset': -36000, 'offsetHours': '-10:00', 'abbr': 'HST', 'abbrName': 'Hawaii Standard Time', 'isDst': False}",236
2339,7791,Lancang Jingmai Airport,JMJ,ZPJM,Lancang,22.415833,99.786392,China,4055,1818,"{'name': 'Asia/Chongqing', 'offset': 28800, 'offsetHours': '8:00', 'abbr': 'CST', 'abbrName': 'China Standard Time', 'isDst': False}",46
2340,1982,Lancaster Airport,LNS,KLNS,Lancaster,40.12236,-76.294296,United States,402,95794,"{'name': 'America/New_York', 'offset': -18000, 'offsetHours': '-5:00', 'abbr': 'EST', 'abbrName': 'Eastern Standard Time', 'isDst': False}",236
2341,4385,Lancaster General William J Fox Airport,WJF,KWJF,Lancaster,34.740314,-118.218185,United States,2344,30887,"{'name': 'America/Los_Angeles', 'offset': -28800, 'offsetHours': '-8:00', 'abbr': 'PST', 'abbrName': 'Pacific Standard Time', 'isDst': False}",236
